creator_account_id,country_iso,company_size,parent_company,Parent_Company_ID
0015A00002J5nCQQAZ,RO,Unknown,,
0015A00002J6Lf3QAF,SK,100-500,,
0015A00002J7EcXQAV,CZ,Unknown,,
0015A00002J7gmmQAB,HU,Unknown,,
0015A00002J7NEgQAN,PL,<10,,
0015A00002Pv3HYQAZ,PL,Unknown,,
0015A00002PvdFgQAJ,CH,10-100,SAFEmine AG part of (Hexagon Mining),
0015A00002PvqAQQAZ,HU,<10,,
0015A00002PvsphQAB,PL,Unknown,SC ELECTROLUX ROMANIA SA,
0015A00002Pvw0zQAB,HR,Unknown,,
0015A00002Pw3S2QAJ,PL,1000-10000,,
0015A00002PwEhEQAV,PL,<10,,
0015A00002PwO3aQAF,PL,500-1000,,
0015A00002PwOCqQAN,PL,Unknown,,
0015A00002PwXXiQAN,DE,Unknown,,
0015A00002Pwz2yQAB,BG,Unknown,,
0015A00002PycdFQAR,DE,10-100,,
0015A00002PyhA5QAJ,PL,<10,,
0015A00002V7sHCQAZ,RO,Unknown,,
0015A00002V7yr0QAB,HU,100-500,,
0015A00002V839JQAR,DE,100-500,,
0015A00002V9Rc0QAF,DE,Unknown,,
0015A00002VBQQfQAP,RO,100-500,,
0015A00002VBUTSQA5,DE,Unknown,,
0016e00002aGsiIAAS,PL,Unknown,,
0016e00002aH4SVAA0,HU,100-500,,
0016e00002aH4YfAAK,HR,100-500,,
0016e00002bX5hoAAC,PL,<10,,
0016e00002bXO5UAAW,PL,10-100,,
0016e00002bXXqNAAW,HU,Unknown,"Gener8, Inc.",
0016e00002bY82cAAC,PL,<10,,0015A00002VBdit
0016e00002f1tXcAAI,RO,<10,,
0016e00002f3SZZAA2,PL,1000-10000,Corning Optical Communications Polska Sp. z o.o.,
0016e00002f4NHcAAM,RO,<10,,
0016e00002jgR6YAAU,SI,10-100,,
0016e00002jiZzhAAE,HR,<10,,
0016e00002jj2oWAAQ,PL,Unknown,,
0016e00002jjHr4AAE,PL,Unknown,,
0016e00002svjyWAAQ,PL,100-500,,
0016e00002XPSEAAA5,DE,Unknown,,
0016e00002zNuzFAAS,FR,1000-10000,,
0016e00002zOtUEAA0,PL,Unknown,,
0016e00002zQB3sAAG,PL,10-100,,
0016e00002zQXilAAG,PL,<10,,
0016e00002zR214AAC,PL,Unknown,,
0018X000030x4LAQAY,RO,Unknown,,
0018X000030yL0vQAE,SI,10-100,,
0018X000032dlKZQAY,PL,Unknown,,
0018X000034YaxbQAC,HU,10-100,,
0018X000035jIeVQAU,PL,Unknown,,
0018X000035KvBzQAK,PL,100-500,,
0018X000035Meh1QAC,PL,<10,,
0018X0000371sQ3QAI,PL,<10,,
0018X0000397mUiQAI,PL,<10,,
0018X000039AX6nQAG,PL,,,
0018X00003BSdUMQA1,BG,,,
0018X00003CSjshQAD,DE,,,
0018X00003FKxDvQAL,PL,,,
0018X00003FsUq7QAF,BG,,,
0018X00003MZOUCQA5,HU,,,
0018X00003PFuAiQAL,PL,,,
001i000001J6aX1AAJ,DE,10-100,,
001i000001J6g0QAAR,DE,10-100,,
001i000001J6geXAAR,DE,500-1000,Viessmann Werke Allendorf GmbH,
001i000001J6h33AAB,DE,10-100,,
001i000001J6ifjAAB,PL,100-500,,
001i000001J6kizAAB,RO,100-500,,
001i000001J6o2gAAB,DE,100-500,Sartorius AG,
001i000001J6QNAAA3,LI,100-500,,
001i000001J6r93AAB,CH,Unknown,Leica-Geosystems AG,
001i000001J6r9bAAB,DE,10-100,,
001i000001J6rFKAAZ,SK,1000-10000,LEONI,
001i000001J6TdHAAV,DE,10-100,,001i000001J6ZI6
001i000001J6TtfAAF,CH,Unknown,,
001i000001J6U8fAAF,CZ,Unknown,,
001i000001J6WHsAAN,DE,1000-10000,,
001i000001J6wOzAAJ,DE,Unknown,Paragon GmbH & Co. KGaA,
001i000001J6YE1AAN,SK,500-1000,Nidec Global Appliance Germany GmbH,
001i000001J74v7AAB,GB,10-100,,
001i000001KGlKCAA1,HU,500-1000,,
001i000001KH9ReAAL,DE,1000-10000,Sartorius AG,
001i000001KvOyOAAV,DE,Unknown,,
001i000001KvSL8AAN,DE,100-500,,
001i000001LsSNxAAN,DE,10-100,,
001i000001LupAUAAZ,PL,<10,,
001i000001LupMuAAJ,SI,500-1000,,
001i000001Mti85AAB,DE,100-500,,
001i000001PimeeAAB,BG,<10,,
001i000001PinrfAAB,DE,10-100,,
001i000001PinsOAAR,PL,100-500,,
001i000001Pio4mAAB,DE,10000-50000,,
001i000001PiodVAAR,DE,<10,,
001i000001PionpAAB,DE,10-100,,0015A0000226Hnp
001i000001Pip2xAAB,RO,10-100,Valtronic Romania,
001i000001PipMXAAZ,BG,Unknown,,
001i000001PiptCAAR,RO,<10,,
001i000001Piq3OAAR,DE,Unknown,HS Genion GmbH (Gilching),
001i000001Piq7DAAR,CH,10-100,,
001i000001Pir6wAAB,HU,500-1000,,
001i000001PirX5AAJ,DE,Unknown,,001i000001PmJuV
001i000001PirXAAAZ,DE,100-500,,
001i000001PirY3AAJ,SI,100-500,,
001i000001PisGEAAZ,RO,<10,,
001i000001PisqJAAR,AT,1000-10000,,
001i000001QiBUzAAN,RO,500-1000,,
001i000001UkXr3AAF,HU,10000-50000,AUDI AG (supplier nr.36428400),
001i000001YDxKyAAL,GB,<10,IMI Precision Engineering (CZ),
001i000001YEMO3AAP,DE,10-100,,
001VW000005fonaYAA,SI,,,
001VW000008yZjGYAU,HU,,,
001VW00000AvukVYAR,DE,,,
001VW00000DSxorYAD,PL,,,
001VW00000EeNYvYAN,CZ,,,
001VW00000FiZhVYAV,PL,,,
001VW00000IqGUXYA3,HU,,,
001VW00000KRRa5YAH,BG,,,
0013100001aGGkRAAW,AT,Unknown,,
0013100001aGGlyAAG,DE,100-500,,
0013100001awZclAAE,AT,Unknown,,
0013100001by0WVAAY,DE,Unknown,,
0013100001bZH4fAAG,AT,<10,,
0013100001cSUZYAA4,DE,10-100,,
0013100001cTf8XAAS,DE,100-500,,
0013100001d7LsFAAU,AT,<10,,
0013100001d8IzfAAE,AT,10-100,,
0013100001dA29RAAS,AT,<10,,
0013100001e9WL4AAM,AT,<10,,
0013100001eAvIxAAK,DE,<10,,
0013100001emUdbAAE,AT,100-500,,
0013100001fpim9AAA,DE,<10,,
0013100001fqCxVAAU,DE,100-500,,
0013100001frMVZAA2,DE,100-500,,
0013100001ftKC4AAM,AT,Unknown,,
0013100001gwYgFAAU,DE,100-500,,
0013100001gYeplAAC,DE,10-100,,
0013100001gYSx6AAG,DE,10-100,,
0013100001gZHekAAG,DE,10-100,,
0013100001jbD0eAAE,AT,Unknown,,
0013100001jYrN2AAK,AT,Unknown,,
0013100001k9YqUAAU,DE,10-100,,
0013100001kbiBoAAI,AT,<10,,
0013100001kr0TWAAY,AT,Unknown,,
0013100001kUsBXAA0,DE,10-100,,
0013100001kVI3nAAG,DE,100-500,,
0013100001lc9lNAAQ,AT,100-500,,
0013100001lcAawAAE,AT,Unknown,,
0013100001lckwjAAA,DE,Unknown,,
0013100001lczhqAAA,AT,Unknown,,
0013100001lWWRhAAO,GB,<10,,
0013100001mGd13AAC,DE,Unknown,,
0013100001mH2InAAK,DE,Unknown,,
0013100001mvnGxAAI,AT,<10,,
0013100001mw0nCAAQ,AT,100-500,,
0013100001mxJO9AAM,DE,Unknown,,
0013100001myiHtAAI,GB,<10,,
0013100001oMUHCAA4,AT,10-100,,
0013100001oPlX5AAK,AT,Unknown,,
0013100001p4taHAAQ,AT,<10,,
0013100001p54iEAAQ,DE,10-100,,
0013100001puj6DAAQ,AT,10-100,OMICRON electronics GmbH,
0013100001qwIdfAAE,DE,Unknown,,
0013100001qxFINAA2,AT,Unknown,,
0013100001rsfSiAAI,AT,<10,,
0013100001szKJiAAM,DE,10-100,,
0013100001t0iLsAAI,AT,100-500,,
0015A00001t5CblQAE,DE,<10,,
0015A00001tWKV5QAO,AT,10-100,,
0015A00001uVi6KQAS,DE,10-100,,
0015A00001uWR2aQAG,AT,10-100,,
0015A00001uZCXJQA4,DE,10-100,,
0015A00001wxsCwQAI,DE,10-100,,
0015A00001wysT3QAI,DE,1000-10000,HENSOLDT Holding GmbH,
0015A00001x0QmhQAE,DE,Unknown,,
0015A00001y5oQeQAI,AT,10-100,,
0015A00001yeH7zQAE,AT,500-1000,,
0015A00001yxIAyQAM,AT,10-100,,
0015A00001yyPcKQAU,AT,100-500,,
0015A000020A84dQAC,AT,<10,,
0015A000020AGx5QAG,DE,10-100,,
0015A000020BPCDQA4,AT,<10,,
0015A000020bY4CQAU,AT,Unknown,,
0015A000020d7ycQAA,DE,10-100,,001i000001TxlRg
0015A000020Y0jEQAS,GB,Unknown,,
0015A000020YvJvQAK,AT,Unknown,,
0015A000021QBDGQA4,AT,Unknown,,
0015A0000225mIYQAY,AT,100-500,,
0015A0000226zgqQAA,DE,100-500,,
0015A0000228A42QAE,DE,10-100,,
0015A0000228gs6QAA,DE,Unknown,,
0015A000022W2VFQA0,AT,500-1000,,
0015A000022WfUtQAK,GB,<10,,
0015A000022WHCgQAO,AT,10-100,,
0015A000022wI9mQAE,DE,10-100,,
0015A000022X3G5QAK,AT,10-100,,
0015A000022XWnnQAG,DE,<10,,
0015A000023NrHXQA0,DE,Unknown,,
0015A000026WlycQAC,DE,Unknown,,0015A00001t53dS
0015A000028Xb5BQAS,AT,<10,,
0015A00002AtuB9QAJ,DE,<10,,
0015A00002BjDLRQA3,AT,Unknown,,
0015A00002Bl6BkQAJ,DE,10-100,,
0015A00002BUK7iQAH,DE,10-100,,
0015A00002BUQQ2QAP,AT,Unknown,,
0015A00002Clb3IQAR,AT,100-500,,
0015A00002ClR3lQAF,AT,Unknown,,
0015A00002ClZRDQA3,AT,Unknown,,
0015A00002D3kI6QAJ,DE,100-500,,
0015A00002D4cXiQAJ,DE,<10,,
0015A00002D58uRQAR,AT,<10,,
0015A00002D5AKWQA3,DE,<10,,
0015A00002D5xAdQAJ,AT,<10,,
0015A00002D5xKTQAZ,DE,10-100,,
0015A00002D6KgXQAV,DE,100-500,,
0015A00002D6lVVQAZ,DE,10-100,,001i000001Pippt
0015A00002D6mVmQAJ,AT,Unknown,,
0015A00002D6uokQAB,AT,<10,,
0015A00002J5SQuQAN,AT,10-100,,
0015A00002J5VyfQAF,AT,1000-10000,,
0015A00002J6yjnQAB,DE,<10,,
0015A00002J6yoJQAR,AT,<10,,
0015A00002Puwu8QAB,AT,10-100,,
0015A00002Pvd5lQAB,DE,<10,,
0015A00002PvWYuQAN,AT,10-100,,
0015A00002PvzfdQAB,AT,Unknown,,
0015A00002PvZzZQAV,AT,Unknown,,
0015A00002Pw97uQAB,AT,10-100,,
0015A00002Pw9UUQAZ,AT,<10,,
0015A00002PwAHmQAN,AT,Unknown,Grass GmbH,
0015A00002PwDVyQAN,AT,Unknown,,
0015A00002PwPOXQA3,AT,Unknown,,
0015A00002PwQyUQAV,DE,<10,HEINE Optotechnik Gmbh & Co.Kg,
0015A00002PwVAPQA3,AT,<10,,
0015A00002PwXLYQA3,AT,10-100,NOUS Wissensmanagement Gmbh,
0015A00002PwyKOQAZ,DE,10-100,,
0015A00002Px1MoQAJ,DE,Unknown,,
0015A00002Px3SpQAJ,AT,500-1000,Mayer & Co Beschl‰ge GmbH,
0015A00002Px3W8QAJ,DE,Unknown,,
0015A00002PxNxrQAF,DE,<10,,
0015A00002PyRrcQAF,AT,<10,,
0015A00002PyS98QAF,DE,100-500,,
0015A00002PyZ2ZQAV,DE,<10,,
0015A00002V7zJuQAJ,AT,Unknown,Digital Elektronik GmbH,
0015A00002V8bQ0QAJ,AT,<10,,
0015A00002V8jUXQAZ,AT,<10,,
0015A00002V9M0hQAF,AT,<10,,
0015A00002V9TmwQAF,DE,Unknown,,
0015A00002VBdpkQAD,AT,Unknown,,
0015A00002VBDSaQAP,DE,100-500,,
0015A00002VBIQDQA5,AT,100-500,,
0015A00002VBIRfQAP,AT,10-100,TriLite Technologies GmbH,
0015A00002XMa5bQAD,AT,10-100,,
0016e00002aHSxOAAW,AT,Unknown,,
0016e00002bVBmZAAW,AT,Unknown,,
0016e00002bVCmoAAG,DE,10-100,,
0016e00002bVfQUAA0,AT,10-100,,
0016e00002bVNdnAAG,DE,10-100,,
0016e00002bW7fiAAC,AT,Unknown,,
0016e00002bWzrOAAS,DE,Unknown,,
0016e00002bX9NnAAK,DE,10-100,,
0016e00002bXFcLAAW,AT,Unknown,,
0016e00002bXvgyAAC,AT,Unknown,,
0016e00002bXZhmAAG,DE,100-500,,
0016e00002bYEUkAAO,DE,Unknown,,
0016e00002f0cMYAAY,DE,<10,,
0016e00002f0i6IAAQ,AT,10-100,,
0016e00002f0KkaAAE,AT,Unknown,,
0016e00002f3Ot6AAE,AT,Unknown,,
0016e00002f4GrrAAE,AT,<10,,
0016e00002jg2mEAAQ,AT,Unknown,,
0016e00002jhLamAAE,AT,Unknown,,
0016e00002jjIdeAAE,AT,Unknown,Otto Bock SE & Co. KGaA (Duderstadt),
0016e00002jjII7AAM,AT,Unknown,,
0016e00002jjLkMAAU,AT,<10,,
0016e00002jjoLAAAY,DE,<10,,
0016e00002st7ZYAAY,AT,<10,,
0016e00002stpRoAAI,AT,<10,,
0016e00002suzw5AAA,AT,Unknown,,
0016e00002sv2gKAAQ,DE,Unknown,,
0016e00002svkUnAAI,DE,Unknown,,
0016e00002sw93kAAA,AT,<10,,
0016e00002XN27zAAD,AT,100-500,,
0016e00002XNbEFAA1,DE,<10,,
0016e00002XNu4FAAT,AT,Unknown,,
0016e00002XO1M0AAL,DE,Unknown,,
0016e00002XPjDBAA1,AT,Unknown,,
0016e00002XPMnvAAH,DE,10-100,,
0016e00002zNg1YAAS,AT,Unknown,,
0016e00002zNiGxAAK,AT,Unknown,,
0016e00002zNTicAAG,AT,Unknown,,
0016e00002zNTjQAAW,AT,Unknown,,
0016e00002zNuffAAC,DE,<10,,
0016e00002zOON5AAO,DE,Unknown,,
0016e00002zOTVEAA4,AT,10-100,,
0016e00002zPYDFAA4,DE,<10,,
0016e000033mcwDAAQ,AT,<10,,
0016e000033mMjCAAU,AT,10-100,,
0018X000030xOaGQAU,DE,Unknown,,
0018X000030xYJfQAM,DE,10-100,,
0018X000030yixXQAQ,AT,Unknown,,
0018X000031cFhfQAE,AT,Unknown,,
0018X000031ck0NQAQ,DE,Unknown,,
0018X000031cnZaQAI,AT,<10,,
0018X000031cso5QAA,DE,Unknown,,
0018X000032eavFQAQ,AT,<10,,
0018X000032g10pQAA,DE,Unknown,,
0018X000033d0qcQAA,AT,Unknown,,
0018X000034WXN2QAO,DE,10-100,,
0018X000034YGJ1QAO,AT,10-100,,
0018X000035MPz3QAG,DE,100-500,,
0018X0000397dlYQAQ,DE,<10,,
0018X000039AtwcQAC,AT,,,
0018X000039AwfVQAS,DE,,,
0018X000039hiLsQAI,DE,,,
0018X00003AVA0wQAH,AT,10-100,,
0018X00003AWmFiQAL,AT,,,
0018X00003AWmgLQAT,DE,,,
0018X00003EcfV3QAJ,AT,,,
0018X00003Edo8eQAB,DE,,,
0018X00003Edy4lQAB,AT,,,
0018X00003Edz71QAB,AT,,,
0018X00003EFtKzQAL,DE,,,
0018X00003FItZjQAL,AT,,,
0018X00003FIVJWQA5,AT,,,
0018X00003FIxKJQA1,AT,,,
0018X00003FqjhbQAB,AT,,,
0018X00003FrFz8QAF,NL,,,
0018X00003Fs4fBQAR,AT,,,
0018X00003GKtg1QAD,DE,,,
0018X00003GnmxbQAB,DE,,,0015A00002Pw4Sd
0018X00003HmrxIQAR,AT,,,
0018X00003I99fPQAR,AT,,,
0018X00003IbBxoQAF,DE,,,
0018X00003KL8jkQAD,AT,,,
0018X00003KUp9sQAD,AT,,,
0018X00003KUqHdQAL,DE,,,
0018X00003NYCGwQAP,DE,,,
0018X00003OEFGjQAP,AT,,,
0018X00003PEUnLQAX,DE,,,
0018X00003PFig3QAD,AT,,,
0018X00003QCr9FQAT,AT,,,
001i000001J6a5MAAR,DE,10-100,,
001i000001J6aGPAAZ,AT,100-500,,
001i000001J6bdXAAR,AT,<10,,
001i000001J6bSCAAZ,GB,Unknown,,
001i000001J6g2CAAR,AT,<10,,
001i000001J6gbsAAB,AT,100-500,,
001i000001J6gSRAAZ,AT,10-100,,
001i000001J6i7yAAB,AT,100-500,,
001i000001J6ibIAAR,AT,Unknown,,
001i000001J6imjAAB,DE,10-100,,
001i000001J6jQIAAZ,AT,Unknown,,
001i000001J6k1EAAR,AT,1000-10000,,
001i000001J6lKUAAZ,DE,100-500,,
001i000001J6n9JAAR,DE,10-100,,
001i000001J6oguAAB,AT,Unknown,,
001i000001J6PsxAAF,DE,10-100,,
001i000001J6PYTAA3,AT,10-100,,
001i000001J6QBaAAN,AT,10-100,,0013100001nkvIX
001i000001J6qQnAAJ,DE,Unknown,,0013100001nkvIX
001i000001J6QSPAA3,AT,Unknown,,
001i000001J6r2QAAR,AT,10-100,,
001i000001J6r6hAAB,AT,<10,,
001i000001J6rbkAAB,AT,10-100,,
001i000001J6rJNAAZ,AT,10-100,,
001i000001J6rQ8AAJ,AT,Unknown,,
001i000001J6rUUAAZ,AT,10-100,,
001i000001J6rZZAAZ,DE,100-500,,
001i000001J6SD1AAN,DE,100-500,,
001i000001J6T97AAF,AT,<10,,
001i000001J6THGAA3,DE,1000-10000,,
001i000001J6TotAAF,AT,500-1000,,
001i000001J6tR1AAJ,DE,100-500,,
001i000001J6v5oAAB,AT,100-500,,
001i000001J6WqMAAV,DE,10-100,,
001i000001J6XNYAA3,AT,<10,,
001i000001J6XOlAAN,AT,Unknown,,
001i000001J6Z9dAAF,DE,100-500,,
001i000001J7PjoAAF,AT,100-500,,
001i000001J7S0FAAV,AT,100-500,,
001i000001KHfnxAAD,DE,100-500,,
001i000001KIP1MAAX,AT,1000-10000,,
001i000001Kv2vGAAR,AT,500-1000,,
001i000001LvE9MAAV,AT,Unknown,,
001i000001LvUYtAAN,AT,<10,,
001i000001Mti8KAAR,GB,Unknown,,
001i000001MtiEdAAJ,AT,10-100,,
001i000001MtiFHAAZ,AT,Unknown,,
001i000001MtiMrAAJ,AT,Unknown,,
001i000001MuJlEAAV,AT,<10,,
001i000001MuJqnAAF,AT,Unknown,,
001i000001O8X9GAAV,DE,Unknown,,
001i000001PBMBbAAP,FR,<10,,
001i000001PimdbAAB,AT,10-100,,
001i000001PimhWAAR,DE,10-100,,
001i000001Pimo4AAB,AT,Unknown,,
001i000001PimqKAAR,DE,Unknown,,0015A00001wxR1n
001i000001PinHDAAZ,DE,10-100,,
001i000001PinS8AAJ,GB,Unknown,,
001i000001PinuYAAR,AT,<10,,
001i000001PinvLAAR,AT,Unknown,,
001i000001PinwFAAR,AT,Unknown,,
001i000001PioDuAAJ,AT,Unknown,,
001i000001Pip7ZAAR,AT,10-100,,
001i000001PipaMAAR,DE,<10,,
001i000001PipJvAAJ,DE,10-100,,
001i000001PipPaAAJ,AT,500-1000,,001i000001PirUS
001i000001Piq2UAAR,GB,Unknown,,0015A00001wx4RD
001i000001Piq68AAB,GB,<10,,001i000001MsOe6
001i000001PiqIXAAZ,AT,Unknown,,
001i000001PiqiZAAR,AT,100-500,,
001i000001PiqPKAAZ,AT,10-100,,
001i000001PiqQzAAJ,DE,Unknown,,
001i000001PiqTbAAJ,AT,10-100,,
001i000001PiquIAAR,AT,10-100,,
001i000001Pir16AAB,AT,<10,,
001i000001Pir7JAAR,AT,10-100,,
001i000001Pir7XAAR,AT,100-500,,
001i000001PirEFAAZ,AT,Unknown,,
001i000001PirFTAAZ,AT,100-500,,
001i000001PirnzAAB,AT,500-1000,,0015A00002PvHFX
001i000001Pirq5AAB,DE,Unknown,,
001i000001PirqpAAB,AT,Unknown,,
001i000001PirR2AAJ,AT,100-500,,
001i000001PirRPAAZ,AT,10-100,,
001i000001PiruAAAR,DE,10-100,TQ-Systems GmbH,
001i000001PirwUAAR,AT,10-100,,
001i000001Pis13AAB,DE,500-1000,,
001i000001Pis45AAB,GB,Unknown,,
001i000001Pis6lAAB,AT,<10,,
001i000001PisatAAB,AT,100-500,,
001i000001PisB2AAJ,AT,500-1000,,
001i000001PisdxAAB,AT,Unknown,,
001i000001PisRjAAJ,AT,Unknown,,
001i000001PisVCAAZ,AT,100-500,,
001i000001PisvWAAR,DE,Unknown,,
001i000001PisxCAAR,AT,Unknown,,
001i000001PisZEAAZ,AT,100-500,RUAG International Holding AG,
001i000001Pit1mAAB,AT,100-500,,
001i000001Pit6hAAB,AT,Unknown,Danaher Environmental,
001i000001PitDOAAZ,AT,<10,,
001i000001PitqfAAB,AT,10-100,,
001i000001Piu8gAAB,GB,<10,,0015A000022v0gN
001i000001PlsynAAB,AT,500-1000,,
001i000001QhQK1AAN,DE,Unknown,,
001i000001SPERUAA5,DE,Unknown,,
001VW000004gaXqYAI,AT,,,
001VW000004ZFmfYAG,AT,,,
001VW000005EHvnYAG,AT,,,
001VW00000AgXoLYAV,DE,,,
001VW00000AVbFIYA1,DE,,,
001VW00000AwK5SYAV,AT,,,
001VW00000B4j9yYAB,AT,,,
001VW00000DegAjYAJ,AT,,,
001VW00000EfhU2YAJ,DE,,,
001VW00000EhmpVYAR,AT,,,
001VW00000HhFwUYAV,AT,,,
001VW00000HLMoXYAX,DE,,,
001VW00000HrtB4YAJ,DE,,,
001VW00000IOSvFYAX,AT,,,
001VW00000IT3bFYAT,AT,,,
001VW00000Jn9NPYAZ,AT,,,
0013100001a7MnpAAE,DE,<10,,0016e00002f3S9X
0013100001aG2wuAAC,DE,1000-10000,,
0013100001awQGAAA2,DE,10-100,,
0013100001awZMJAA2,CH,<10,,
0013100001bbCrRAAU,ES,1000-10000,,
0013100001buxSyAAI,DE,100-500,,
0013100001bZgRsAAK,CH,1000-10000,,001i000001PisVM
0013100001bZvPsAAK,CH,100-500,,
0013100001cScowAAC,CH,100-500,,
0013100001cUgCgAAK,CH,<10,,
0013100001d9I2VAAU,DE,1000-10000,,
0013100001dAFyCAAW,CH,10-100,KNF Unternehmensgruppe,
0013100001dAlHTAA0,DE,100-500,,
0013100001e9Fg6AAE,CH,Unknown,,
0013100001eAka6AAC,DE,100-500,,
0013100001eBthtAAC,DE,<10,,001i000001J6gkB
0013100001emUbGAAU,CH,10-100,,
0013100001emUVXAA2,CH,Unknown,,
0013100001fqSHxAAM,DE,10-100,,
0013100001frvgzAAA,GB,<10,,
0013100001gxhFxAAI,CH,Unknown,,
0013100001gYazsAAC,DE,100-500,,
0013100001gYYlQAAW,CH,<10,,
0013100001gZwgvAAC,CH,<10,,
0013100001hn68mAAA,CH,10-100,,
0013100001hpfbvAAA,DE,<10,,
0013100001jb2bQAAQ,GB,Unknown,,
0013100001kcYW5AAM,CH,100-500,,
0013100001kUr8nAAC,CH,Unknown,,
0013100001lbPOTAA2,AT,100-500,,
0013100001lcln9AAA,DE,10-100,,
0013100001lcPjwAAE,CH,Unknown,,
0013100001ldrbwAAA,DE,<10,,
0013100001mGFVUAA4,DE,Unknown,,
0013100001mH04EAAS,DE,Unknown,,
0013100001mH2nHAAS,GB,<10,,
0013100001mHtiHAAS,CH,100-500,,
0013100001myrlAAAQ,CH,100-500,,
0013100001n5nbHAAQ,DE,Unknown,,
0013100001n6uMqAAI,CH,Unknown,,
0013100001nmSDSAA2,DE,100-500,,
0013100001oMcsEAAS,GB,<10,,
0013100001oMdM0AAK,CH,<10,,
0013100001oN5CgAAK,CH,<10,,
0013100001oOm6qAAC,DE,Unknown,,
0013100001p3TvkAAE,CH,100-500,,
0013100001rviqzAAA,CH,10-100,,
0013100001sbA6lAAE,DE,<10,,
0013100001sxeydAAA,DE,10-100,,
0015A00001tWATEQA4,DE,100-500,,
0015A00001twcFLQAY,CH,Unknown,,
0015A00001twLFPQA2,CH,100-500,,
0015A00001tWPz5QAG,CH,<10,,
0015A00001twzaqQAA,DE,100-500,,
0015A00001uW2bfQAC,DE,10-100,,
0015A00001uXFdMQAW,DE,10-100,,
0015A00001uXLCnQAO,GB,<10,,
0015A00001uZcGBQA0,CH,Unknown,,
0015A00001wx4CcQAI,GB,100-500,,
0015A00001y4sGFQAY,CH,Unknown,,
0015A00001yfARCQA2,DE,Unknown,,
0015A00001ygT0kQAE,CH,Unknown,,
0015A00001yy7c3QAA,CH,500-1000,,
0015A00001yy94DQAQ,GB,Unknown,,
0015A0000209jdmQAA,DE,10-100,,
0015A0000209OGjQAM,CH,<10,,
0015A000020AHtpQAG,CH,Unknown,Hamilton Bonaduz AG,
0015A000020bRJqQAM,DE,10-100,,
0015A000020ZTmGQAW,DE,Unknown,,
0015A0000226e5yQAA,CH,100-500,,
0015A0000227dblQAA,CH,100-500,St‰ubli (Schweiz),
0015A0000228wI0QAI,DE,100-500,,
0015A000022VDRoQAO,DE,Unknown,,
0015A000022W2VKQA0,GB,Unknown,,
0015A000023OGu6QAG,CH,<10,,
0015A000025gEFfQAM,CH,Unknown,,
0015A000025hUVOQA2,CH,10-100,,
0015A000026Ud6vQAC,CH,<10,,
0015A000026UWJtQAO,CH,Unknown,,
0015A000026V6IKQA0,DE,10-100,,
0015A000026V6llQAC,DE,10-100,,
0015A000026WEXPQA4,DE,Unknown,,
0015A000026WuCiQAK,CH,<10,,
0015A000027AwC8QAK,CH,<10,,
0015A000027BJ79QAG,CH,Unknown,,
0015A000027FtsGQAS,CH,<10,,
0015A000027FVbhQAG,CH,<10,,
0015A000029HMdQQAW,DE,<10,,
0015A000029HYU4QAO,CH,Unknown,,
0015A000029IN4wQAG,CH,<10,,
0015A000029lw4bQAA,CH,100-500,,
0015A000029mqk3QAA,CH,<10,,
0015A00002AttRVQAZ,DE,10-100,,
0015A00002AwyLwQAJ,CH,10-100,,
0015A00002BUfhZQAT,CH,<10,,
0015A00002CmIHkQAN,CH,Unknown,,
0015A00002D3mtrQAB,CH,10-100,,
0015A00002D4Q1aQAF,DE,<10,,
0015A00002D52QIQAZ,CH,Unknown,,
0015A00002D62omQAB,DE,10-100,,
0015A00002D6AvWQAV,CH,<10,MABI AG,
0015A00002D6incQAB,CH,<10,,
0015A00002D6t7hQAB,DE,Unknown,,
0015A00002D79u5QAB,CH,Unknown,,
0015A00002J53z4QAB,CH,Unknown,Universit‰t Bern,
0015A00002J55ZqQAJ,CH,<10,,
0015A00002J579bQAB,DE,Unknown,,
0015A00002J5D1rQAF,CH,<10,,
0015A00002J5w4xQAB,CH,Unknown,,
0015A00002J5ZBRQA3,CH,<10,,
0015A00002J604BQAR,CH,Unknown,,
0015A00002J6AKbQAN,DE,10-100,,
0015A00002J6dtkQAB,DE,<10,,
0015A00002J6kRLQAZ,DE,Unknown,,
0015A00002J6NO1QAN,CH,Unknown,,
0015A00002J6tS1QAJ,DE,10-100,,
0015A00002J6wjbQAB,CH,10-100,,
0015A00002J72tQQAR,DE,<10,,
0015A00002J7EkMQAV,DE,<10,,
0015A00002J7HUbQAN,DE,500-1000,,
0015A00002J7mtIQAR,CH,<10,,
0015A00002J7Q11QAF,CH,Unknown,,
0015A00002PvBiIQAV,CH,10-100,,
0015A00002Pvd9TQAR,CH,1000-10000,,
0015A00002PvHKmQAN,CH,<10,,
0015A00002PvZbNQAV,CH,<10,,
0015A00002Pw0mmQAB,CH,1000-10000,Hamilton Bonaduz AG,
0015A00002PwFOTQA3,CH,10-100,,
0015A00002Pwu98QAB,CH,10-100,,
0015A00002PwuFkQAJ,CH,Unknown,,
0015A00002PwveHQAR,SK,Unknown,,
0015A00002PwVWiQAN,CH,<10,,
0015A00002PxjAdQAJ,CH,<10,,
0015A00002V7heUQAR,DE,10-100,,
0015A00002V7onxQAB,DE,100-500,,
0015A00002V8DrWQAV,CH,10-100,,
0015A00002V8jw6QAB,CH,<10,,
0015A00002V8MQ2QAN,DE,Unknown,,
